Column1,State,Year,Source,ItemNum,LineItem,Amount
1180,MI,2019,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/MI2019%5B101ES%5DFinal.pdf,j,Recipient share of expenditures,15024.451
1181,MI,2019,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/MI2019%5B101ES%5DFinal.pdf,k,Remaining recipient share to be provided,535453.451
1182,MI,2019,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/MI2019%5B101ES%5DFinal.pdf,l,Total Federal share of program income earned,307366.441
1183,MI,2019,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/MI2019%5B101ES%5DFinal.pdf,m,Program income expended in accordance with the deduction alternative,0
1184,MI,2019,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/MI2019%5B101ES%5DFinal.pdf,n,Program income expended in accordance with the addition alternative,0
1185,MI,2019,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/MI2019%5B101ES%5DFinal.pdf,o,Unexpended program income,307366.441
1186,ME,2019,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/ME2019%5B101ES%5DFFR%2BNarr.pdf,a,Cash Receipts,0
1187,ME,2019,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/ME2019%5B101ES%5DFFR%2BNarr.pdf,b,Cash Disbursements,0
1188,ME,2019,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/ME2019%5B101ES%5DFFR%2BNarr.pdf,c,Cash on Hand,0
1189,ME,2019,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/ME2019%5B101ES%5DFFR%2BNarr.pdf,d,Total Federal funds authorized,31230979
1190,ME,2019,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/ME2019%5B101ES%5DFFR%2BNarr.pdf,e,Federal share of expenditures,31912.84
1191,ME,2019,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/ME2019%5B101ES%5DFFR%2BNarr.pdf,f,Federal share of unliquidated obligations,0
1192,ME,2019,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/ME2019%5B101ES%5DFFR%2BNarr.pdf,g,Total Federal share,31912.84
1193,ME,2019,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/ME2019%5B101ES%5DFFR%2BNarr.pdf,h,Unobligated balance of Federal funds,3099066.16
1959,LA,2020,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/LA%202020%20ES%20Financial%20and%20Progress%20Reports.pdf,i,Total recipient share required,1618997
1195,ME,2019,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/ME2019%5B101ES%5DFFR%2BNarr.pdf,j,Recipient share of expenditures,0
1196,ME,2019,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/ME2019%5B101ES%5DFFR%2BNarr.pdf,k,Remaining recipient share to be provided,156549
1197,ME,2019,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/ME2019%5B101ES%5DFFR%2BNarr.pdf,l,Total Federal share of program income earned,60621.5
1198,ME,2019,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/ME2019%5B101ES%5DFFR%2BNarr.pdf,m,Program income expended in accordance with the deduction alternative,0
1199,ME,2019,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/ME2019%5B101ES%5DFFR%2BNarr.pdf,n,Program income expended in accordance with the addition alternative,0
1200,ME,2019,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/ME2019%5B101ES%5DFFR%2BNarr.pdf,o,Unexpended program income,60621.5
1201,MN,2019,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/MN2019%5B101ES%5DFFR%2BNarr.pdf,a,Cash Receipts,0
1202,MN,2019,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/MN2019%5B101ES%5DFFR%2BNarr.pdf,b,Cash Disbursements,0
1203,MN,2019,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/MN2019%5B101ES%5DFFR%2BNarr.pdf,c,Cash on Hand,0
1204,MN,2019,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/MN2019%5B101ES%5DFFR%2BNarr.pdf,d,Total Federal funds authorized,6595610
1205,MN,2019,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/MN2019%5B101ES%5DFFR%2BNarr.pdf,e,Federal share of expenditures,47169.281
1206,MN,2019,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/MN2019%5B101ES%5DFFR%2BNarr.pdf,f,Federal share of unliquidated obligations,0
1207,MN,2019,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/MN2019%5B101ES%5DFFR%2BNarr.pdf,g,Total Federal share,47169.281
1208,MN,2019,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/MN2019%5B101ES%5DFFR%2BNarr.pdf,h,Unobligated balance of Federal funds,6548440.721
2694,LA,2021,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/FY21%20Annual%20FFR/LA_2021%20ES%20Annual%20Financial%20and%20Progress%20Report.pdf,i,Total recipient share required,1618997
1210,MN,2019,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/MN2019%5B101ES%5DFFR%2BNarr.pdf,j,Recipient share of expenditures,167712.871
1211,MN,2019,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/MN2019%5B101ES%5DFFR%2BNarr.pdf,k,Remaining recipient share to be provided,162994.371
1212,MN,2019,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/MN2019%5B101ES%5DFFR%2BNarr.pdf,l,Total Federal share of program income earned,196891.001
1213,MN,2019,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/MN2019%5B101ES%5DFFR%2BNarr.pdf,m,Program income expended in accordance with the deduction alternative,0
1214,MN,2019,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/MN2019%5B101ES%5DFFR%2BNarr.pdf,n,Program income expended in accordance with the addition alternative,0
1215,MN,2019,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/MN2019%5B101ES%5DFFR%2BNarr.pdf,o,Unexpended program income,196891.001
1216,MS,2019,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/MS2019101ESFFR.pdf,a,Cash Receipts,0
1217,MS,2019,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/MS2019101ESFFR.pdf,b,Cash Disbursements,0
1218,MS,2019,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/MS2019101ESFFR.pdf,c,Cash on Hand,0
1219,MS,2019,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/MS2019101ESFFR.pdf,d,Total Federal funds authorized,4483541
1220,MS,2019,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/MS2019101ESFFR.pdf,e,Federal share of expenditures,903881.251
1221,MS,2019,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/MS2019101ESFFR.pdf,f,Federal share of unliquidated obligations,363240.071
1222,MS,2019,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/MS2019101ESFFR.pdf,g,Total Federal share,1267121.321
1223,MS,2019,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/MS2019101ESFFR.pdf,h,Unobligated balance of Federal funds,3216419.681
324,MA,2018,https://www.eac.gov/sites/default/files/havaffr/Massachusetts2018ES_FFR.pdf,i,Total recipient share required,394543
1225,MS,2019,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/MS2019101ESFFR.pdf,j,Recipient share of expenditures,0
1226,MS,2019,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/MS2019101ESFFR.pdf,k,Remaining recipient share to be provided,228334.61
1227,MS,2019,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/MS2019101ESFFR.pdf,l,Total Federal share of program income earned,86985.05
1228,MS,2019,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/MS2019101ESFFR.pdf,m,Program income expended in accordance with the deduction alternative,0
1229,MS,2019,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/MS2019101ESFFR.pdf,n,Program income expended in accordance with the addition alternative,0
1230,MS,2019,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/MS2019101ESFFR.pdf,o,Unexpended program income,86985.081
1231,MO,2019,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/MO2019%5B101ES%5DFFR%2BNarr-Revised%2012-5-19.pdf,a,Cash Receipts,0
1232,MO,2019,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/MO2019%5B101ES%5DFFR%2BNarr-Revised%2012-5-19.pdf,b,Cash Disbursements,0
1233,MO,2019,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/MO2019%5B101ES%5DFFR%2BNarr-Revised%2012-5-19.pdf,c,Cash on Hand,0
1234,MO,2019,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/MO2019%5B101ES%5DFFR%2BNarr-Revised%2012-5-19.pdf,d,Total Federal funds authorized,7230625
1235,MO,2019,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/MO2019%5B101ES%5DFFR%2BNarr-Revised%2012-5-19.pdf,e,Federal share of expenditures,274811.841
1236,MO,2019,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/MO2019%5B101ES%5DFFR%2BNarr-Revised%2012-5-19.pdf,f,Federal share of unliquidated obligations,482606.541
1237,MO,2019,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/MO2019%5B101ES%5DFFR%2BNarr-Revised%2012-5-19.pdf,g,Total Federal share,757418.381
1238,MO,2019,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/MO2019%5B101ES%5DFFR%2BNarr-Revised%2012-5-19.pdf,h,Unobligated balance of Federal funds,6473206.61
1164,MA,2019,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/MA2019101ESFinancialReport.pdf,i,Total recipient share required,394543
1240,MO,2019,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/MO2019%5B101ES%5DFFR%2BNarr-Revised%2012-5-19.pdf,j,Recipient share of expenditures,366036.051
1241,MO,2019,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/MO2019%5B101ES%5DFFR%2BNarr-Revised%2012-5-19.pdf,k,Remaining recipient share to be provided,0
1242,MO,2019,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/MO2019%5B101ES%5DFFR%2BNarr-Revised%2012-5-19.pdf,l,Total Federal share of program income earned,171416.761
1243,MO,2019,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/MO2019%5B101ES%5DFFR%2BNarr-Revised%2012-5-19.pdf,m,Program income expended in accordance with the deduction alternative,0
1244,MO,2019,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/MO2019%5B101ES%5DFFR%2BNarr-Revised%2012-5-19.pdf,n,Program income expended in accordance with the addition alternative,0
1245,MO,2019,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/MO2019%5B101ES%5DFFR%2BNarr-Revised%2012-5-19.pdf,o,Unexpended program income,171416.761
1246,MT,2019,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/MT2019%5B101ES%5DFinal.pdf,a,Cash Receipts,0
1247,MT,2019,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/MT2019%5B101ES%5DFinal.pdf,b,Cash Disbursements,0
1248,MT,2019,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/MT2019%5B101ES%5DFinal.pdf,c,Cash on Hand,0
1249,MT,2019,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/MT2019%5B101ES%5DFinal.pdf,d,Total Federal funds authorized,3000000
1250,MT,2019,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/MT2019%5B101ES%5DFinal.pdf,e,Federal share of expenditures,918146.211
1251,MT,2019,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/MT2019%5B101ES%5DFinal.pdf,f,Federal share of unliquidated obligations,0
1252,MT,2019,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/MT2019%5B101ES%5DFinal.pdf,g,Total Federal share,918146.211
1253,MT,2019,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/MT2019%5B101ES%5DFinal.pdf,h,Unobligated balance of Federal funds,2081853.791
1974,MA,2020,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/MA%202020%20ES%20Financial%20and%20Progress%20Report.pdf,i,Total recipient share required,2170320
1255,MT,2019,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/MT2019%5B101ES%5DFinal.pdf,j,Recipient share of expenditures,71596
1256,MT,2019,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/MT2019%5B101ES%5DFinal.pdf,k,Remaining recipient share to be provided,78404
1257,MT,2019,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/MT2019%5B101ES%5DFinal.pdf,l,Total Federal share of program income earned,86423.231
1258,MT,2019,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/MT2019%5B101ES%5DFinal.pdf,m,Program income expended in accordance with the deduction alternative,0
1259,MT,2019,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/MT2019%5B101ES%5DFinal.pdf,n,Program income expended in accordance with the addition alternative,0
1260,MT,2019,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/MT2019%5B101ES%5DFinal.pdf,o,Unexpended program income,86423.231
1261,NE,2019,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/NE2019%5B101ES%5DFinal.pdf,a,Cash Receipts,0
1262,NE,2019,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/NE2019%5B101ES%5DFinal.pdf,b,Cash Disbursements,0
1263,NE,2019,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/NE2019%5B101ES%5DFinal.pdf,c,Cash on Hand,0
1264,NE,2019,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/NE2019%5B101ES%5DFinal.pdf,d,Total Federal funds authorized,3496936
1265,NE,2019,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/NE2019%5B101ES%5DFinal.pdf,e,Federal share of expenditures,79187
1266,NE,2019,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/NE2019%5B101ES%5DFinal.pdf,f,Federal share of unliquidated obligations,0
1267,NE,2019,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/NE2019%5B101ES%5DFinal.pdf,g,Total Federal share,79187
1268,NE,2019,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/NE2019%5B101ES%5DFinal.pdf,h,Unobligated balance of Federal funds,3417749
2739,MA,2021,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/FY21%20Annual%20FFR/MA_2021%20ES%20Annual%20Financial%20and%20Progress%20Report.pdf,i,Total recipient share required,2170320
1270,NE,2019,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/NE2019%5B101ES%5DFinal.pdf,j,Recipient share of expenditures,88760
1271,NE,2019,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/NE2019%5B101ES%5DFinal.pdf,k,Remaining recipient share to be provided,86087
1272,NE,2019,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/NE2019%5B101ES%5DFinal.pdf,l,Total Federal share of program income earned,105338.001
1273,NE,2019,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/NE2019%5B101ES%5DFinal.pdf,m,Program income expended in accordance with the deduction alternative,0
1274,NE,2019,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/NE2019%5B101ES%5DFinal.pdf,n,Program income expended in accordance with the addition alternative,0
1275,NE,2019,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/NE2019%5B101ES%5DFinal.pdf,o,Unexpended program income,105338
1276,NV,2019,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/NV2019%5B101ES%5DFinal.pdf,a,Cash Receipts,0
1277,NV,2019,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/NV2019%5B101ES%5DFinal.pdf,b,Cash Disbursements,0
1278,NV,2019,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/NV2019%5B101ES%5DFinal.pdf,c,Cash on Hand,0
1279,NV,2019,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/NV2019%5B101ES%5DFinal.pdf,d,Total Federal funds authorized,4277723
1280,NV,2019,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/NV2019%5B101ES%5DFinal.pdf,e,Federal share of expenditures,603034.211
1281,NV,2019,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/NV2019%5B101ES%5DFinal.pdf,f,Federal share of unliquidated obligations,0
1282,NV,2019,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/NV2019%5B101ES%5DFinal.pdf,g,Total Federal share,603034.271
1283,NV,2019,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/NV2019%5B101ES%5DFinal.pdf,h,Unobligated balance of Federal funds,3674688.731
